DATES;OR FP Equity;DG FP Equity;URW NA Equity;FP FP Equity;DSY FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;VIV FP Equity;EL FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;UG FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;ALO FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;ACA FP Equity;ATO FP Equity;RI FP Equity;STM FP Equity;WLN FP Equity
22/12/2014;138,35;45,465;213;42,84;50,02;82,26795934;19,375;48,705;54,37;60,33;24,475;34,78;20,455;91,05;131,05;74,58;145,7997136;10,165;59,86;60,29;50,32;44,625;56,64;295,8;19,405;14,34;21,00434538;29,775;26,495;14,785;75,22;34,805;59,96;41,47;43,125;10,665;47,92653629;92,27;6,206;16,09
23/12/2014;139,85;46,39;214,7;43,745;50,2;83,39491769;19,585;49,6;54,52;60,34;25,1;35,585;20,8;92,07;132,5;75,89;147,333469;10,32;60,46;61,11;50,81;45,175;57,01;294,85;19,83;14,565;21,40679878;30,37;27,005;14,9;75,64;35,475;61,26;41,74;43,7;10,86;49,08348802;93,03;6,192;16,1
24/12/2014;138,35;45,985;212,65;43,615;50,52;82,71069298;19,53;49,585;54,32;60,39;24,87;35,53;20,79;91,35;131,9;75,57;148,8207469;10,29;59,9;60,98;50,91;45,135;56,8;294,1;19,65;14,495;21,36492502;30,31;26,91;14,91;74,99;35,455;60,9;41,53;43,71;10,815;49,47670037;92,63;6,19;16
25/12/2014;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
26/12/2014;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
27/12/2014;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28/12/2014;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
29/12/2014;140,15;46,165;215,3;43,745;50,33;83,19367512;19,39;50,1;54,87;60,28;25,225;35,65;20,83;92;132,5;75,79;148,727792;10,28;60,71;60,76;50,97;45,085;56,7;287,1;19,95;14,435;21,41843038;30,175;26,82;14,975;75,9;35,26;61,39;41,525;43,81;10,8;49,38595906;93,39;6,21;15,89
30/12/2014;138,15;45,26;211,3;42,535;50,2;82,10696529;19,125;48,83;54;59,73;24,965;34,97;20,645;90,75;131,15;74,86;146,9616495;10,16;59,71;60,21;50,42;44,48;56,51;293,35;19,385;14,13;21,16020884;29,96;26,655;14,7;75;34,815;59,65;40,94;43,16;10,74;49,41620616;91,14;6,187;15,5
31/12/2014;139,3;45,51;212,85;42,52;50,54;82,79119;19,205;49,26;54,45;59,48;25,3;35,23;20,69;92,68;132,25;75,27;148,2630177;10,22;59,64;60,53;51,25;44,995;56,43;294,8;19,43;14,15;21,14159827;29,98;26,86;14,755;75,66;34,99;60,61;41,35;43,545;10,76;50,13457488;92,26;6,2;16
01/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
02/01/2015;137,4;45,425;211,55;42,525;50,97;81,62398314;19,1;49,43;53,86;60,12;25,075;35,165;20,555;91;130,85;74,36;146,6363074;10,2;59,26;59,9;51,05;45,03;57,65;299,65;19,31;14,06;20,9834085;30,025;26,875;14,685;75,44;35,36;59,95;41,525;43,46;10,9;49,49182392;91,09;6,225;16,1
03/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
04/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
05/01/2015;134,15;43,88;209,85;39,98;50,66;79,09637656;18,39;47,03;52,48;59,32;23,86;33,65;20,135;89,85;127,05;72,66;143,2899321;9,822;58,08;57,81;50,95;44,535;57,38;290;18,49;13,52;20,1785017;28,915;26,2;14,32;73,27;33,78;57,34;41,65;42,06;10,4;48,78857875;89,11;6,132;15,9
06/01/2015;134,15;43,4;210,15;39,92;49,21;78,43630096;18,19;45,8;52,32;57,03;23,67;33,115;19,8;88,72;125,6;71,83;141,9420865;9,795;57,9;57,51;51,3;44,665;56,45;280,95;18,305;13,37;20,17384906;28,695;26,215;14,12;73,51;33,18;57,42;42,615;41,28;10,2;47,49551506;88,52;6,066;15,98
07/01/2015;134,9;45;213,15;40,825;48,905;78,79048787;18,385;45,035;52,93;57,27;23,645;33,025;19,84;90;125,7;72,17;144,3124357;9,772;58,32;57,38;52,16;45,2;56,56;287,35;18,135;13,59;20,14128057;29,03;26,525;14,23;74,29;32,825;57,78;43,725;40,98;10,055;47,29890888;90,32;6,193;15,95
08/01/2015;139,8;46,575;221,1;42,4;50,04;82,10696529;19,145;46,495;54,46;58,9;24,72;34,36;20,3;93,37;129,65;75,04;148,7742694;10,15;59,2;59,6;53,72;46,045;57,67;288,85;18,79;14,205;20,87872409;29,9;27,005;14,495;77,42;33,78;60,16;45,215;41,91;10,3;48,87932006;95,07;6,4;16,05
09/01/2015;137,8;46,565;217;41,065;49,53;80,26358342;18,715;44,935;53,22;59,26;23,875;33,83;20,245;91,45;127,7;74,3;147,7517659;10,23;58,96;58,84;53,97;46,77;57,1;282,8;18,22;13,97;20,34599675;29,605;26,825;14,7;74,88;33,4;58,8;44,55;41,71;10,065;48,62978146;94,16;6,366;16
10/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
11/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
12/01/2015;140,9;47,635;220,4;41,28;50,04;81,66423165;18,74;45,295;54,21;59,96;24,445;33,99;20,365;93,71;131,95;75,76;150,7263217;10,6;59,73;59,38;54,01;46,215;59,8;285;18,28;14,39;19,83653262;30,58;26,975;14,605;75,93;33,445;59,56;44,95;41,68;9,995;48,87175829;96,75;6,451;16,07
13/01/2015;142,65;48,27;224,6;41,7;49,895;82,4692019;19,165;46,345;54,47;59,31;25,385;34,51;20,58;94,4;132,95;77,23;154,1191745;10,85;60,14;61,54;54,21;47,735;60,02;289,75;18,63;14,63;19,77372198;30,8;27,34;15,21;76,83;33,865;61,46;45,565;41,475;10,36;48,78101698;98,03;6,527;16,205
14/01/2015;141,6;47,465;224,8;40,815;49,86;81,38249207;18,8;44,935;53,61;58,69;25,955;33,545;20,43;93,41;132,7;75,43;151,0516638;10,74;60,08;59,77;53,95;47,08;59,75;285,15;18,01;14,395;18,61056186;30,225;26,81;15,22;75,73;33,485;60,27;45,14;41,04;10,305;48,41048995;97,28;6,489;16,32
15/01/2015;146,1;48,2;230,3;41,95;50,91;83,15342661;19,49;46,085;54,75;60,89;26,345;33,385;20,62;96,97;135,05;76,84;155,0022457;11,06;61,15;61,67;54,85;48,065;60,6;285,8;18,26;14,595;18,89669925;30,86;26,895;15,44;77,84;33,985;62,19;46,27;42,445;10,525;48,9624996;99,8;6,583;16,49
16/01/2015;146,65;47,795;240,95;43,3;51,01;83,83765132;19,905;45,99;55,62;60,82;27,38;33,435;20,64;97,64;134,2;78;154,3980391;11,3;62,74;62,94;55,2;47,835;60,71;283,65;18,445;14,71;19,49921619;30,805;26,575;15,605;79,93;34,11;62,87;46,395;42,31;10,73;49,41620616;102,05;6,662;16,25
17/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
18/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
19/01/2015;146,75;48,47;238,4;43,055;51,56;84,44137901;20,035;46,615;55,72;61,25;27,14;33,975;20,57;97,68;134,2;79,12;155,2811103;11,375;62,68;63,9;56,17;48,05;61,96;287,05;18,63;14,69;19,33637377;30,855;26,585;15,79;79,72;34,865;63,58;46,65;42,825;10,72;49,42376794;102,75;6,682;16,235
20/01/2015;148,7;48,18;238,35;43,57;51,82;85,32684628;20,16;47,74;56,38;61,13;27,49;35;20,735;98,6;136,5;79,72;155,4205426;11,49;63,99;63,76;55,74;48,03;61,38;285,05;18,815;14,905;19,97378552;30,8;27,41;15,845;80,37;36,35;64,88;47,08;43,675;10,88;49,48426214;103,4;6,804;16,225
21/01/2015;149,8;48,825;235,2;44,45;51,59;85,52808884;20,25;48,27;56,84;60,81;28,145;36,13;20,65;99,36;137,4;80,75;160,5795379;11,53;64,17;65,06;55,48;47,91;61,4;282,95;18,705;14,92;20,23433338;30,9;28,5;15,86;80,61;36,71;66,67;46,82;44,1;11,05;49,50694747;103,1;6,896;16,295
22/01/2015;150,25;48,73;241,1;45,065;52,31;87,0172838;20,64;49,4;57,72;62,65;28,045;37,975;20,815;96,78;137,85;83,37;160,0218087;12,09;65,83;67,52;56,69;49,545;62,14;281,95;19,28;15,28;20,35530204;31,87;28,4;16,25;81,17;38,075;67,53;47,33;45,25;11,43;50,17238376;102,25;7,008;16,295
23/01/2015;155,65;49,29;250,05;45,945;53,61;88,42598174;20,695;49;60;63,9;28,495;38,535;21,14;99,34;141,85;84,74;165,180804;12,335;67,42;68,98;59,44;47,615;63;292,75;19,505;15,565;19,31776321;32,345;28,715;16,255;83,58;37,81;68,24;49,28;46,435;11,25;50,92099958;106,7;7,273;16,2
24/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
25/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
26/01/2015;158,65;49,525;251,95;46,685;54,1;90,03592223;20,76;49,33;60,16;65,2;28,56;38,315;21,23;99,12;144,65;85,35;166,1568301;12,595;67,75;68,93;59,27;48,095;64,35;297,2;19,68;15,83;19,72021661;33,015;28,545;16,295;82,95;38,1;68,7;50,14;46,895;11,15;50,89831426;107,65;7,553;16,1
27/01/2015;156,3;47,775;244,85;46,39;54,27;89,35169752;20,85;48,845;60,07;63,64;28,295;37,725;21,22;97,94;145,1;83,53;165,2272814;12,685;67,04;68,15;59,09;47,91;64,21;297,75;19,465;15,83;19,54108995;32,365;28,595;16,14;81,88;37,225;67,27;49,07;45,67;10,985;49,80941851;105,9;7,358;16,2
28/01/2015;157;46,99;244,1;45,565;54,57;88,98946091;20,93;47,5;59,88;63,5;27,97;38,005;21,16;98,34;145,2;84,4;166,7145593;12,855;66,5;69,45;59,29;48,32;64,25;297,6;19,765;15,84;19,68066917;32,07;28,745;16,21;81,99;36,2;66,98;48,955;45,965;10,785;50,03627179;106,95;7,147;16,08
29/01/2015;160,2;47,345;251,35;44,91;54,97;90,35791033;21,155;47,65;60,16;64,26;28,295;38,175;21,155;99,12;144,7;86,15;167,318766;12,915;66,42;69,78;59,74;47,53;64,21;298,85;19,995;16,095;19,37824754;31,955;28,89;16,455;82,26;36,26;67,35;48,275;46,955;10,76;50,29337218;108,15;7,392;16,2
30/01/2015;159,05;46,84;250,1;45,5;54,92;90,15666777;20,855;46,775;59,57;64,57;27,845;37,93;21,035;99,07;143,5;86,73;166,7610368;12,855;66,43;68,21;59,19;46,8;63,59;300,45;19,725;15,62;19,68764813;31,655;29,12;16,255;82;35,835;67;47,2;47,7;10,565;49,59012701;106,6;7,4;16
31/01/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
01/02/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
02/02/2015;157,7;47,305;255,4;47;54,09;91,04213504;20,815;47,195;59,34;64,19;28,445;37,64;21,01;97,56;143,3;88,23;165,5991009;12,69;66,37;68,5;58,93;46,945;62,84;292,4;19,835;15,6;19,86677479;32,025;29,055;16,085;82,07;36;67,2;46,87;47,53;10,65;49,30277952;107,7;7,392;16
03/02/2015;155,75;48,2;259,1;48,28;54,6;91,04213504;21,095;48,405;59,32;64,27;28,64;38,785;21,13;97,2;144,5;88,2;165,2737589;13,08;67,07;70,16;59,08;47,18;65,22;288,3;19,7;15,965;20,70425007;32,69;28,935;16,425;81,51;37,655;68,7;47,245;48,685;10,995;49,59012701;105,55;7,426;15,99
04/02/2015;157,95;48,325;257,35;47,75;54,77;91,68611124;21,01;48,805;59;65,22;28,4;38,755;21;96,48;156,25;88,23;168,9919537;13,44;68,08;70,34;59,91;48,115;64,63;297,1;19,605;16,03;20,25061763;32,645;28,96;16,48;81,59;37,16;68,3;47,635;48,765;10,83;50,51266368;108,05;7,66;15,94
05/02/2015;158;49,62;258,6;48,08;59,14;91,72635975;20,72;47,005;59,12;65,45;28,45;38,985;20,865;96,2;153,5;89,09;168,2483147;13,36;67,94;71,12;60,57;48,145;65,02;297,5;19,145;15,85;20,59723934;32;28,84;16,485;84,53;36,82;68,33;48,41;48,275;10,86;50,71683163;107,8;7,609;15,895
06/02/2015;157,6;49,405;256,45;47,68;58,03;90,31766182;20,86;47,17;58,89;65,38;28,105;38,55;20,815;95,97;152,8;88,2;169,9679798;13,305;67,59;71,15;60,36;48,92;64,4;293,35;19,01;15,97;20,33203883;31,97;28,74;16,28;85;37,22;68;48,345;46,94;10,975;51,23859418;105,75;7,677;15,9
07/02/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
08/02/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
09/02/2015;155,95;50,48;250,5;47,95;57,67;90,35791033;20,43;45,7;58,5;64,96;28,29;38,25;20,495;95,1;150,6;86,34;167,7835404;12,865;66,79;68,23;59,18;49,005;64,05;287,75;18,685;15,6;20,99038746;32,04;28,33;16,04;84,82;36,435;67,24;48,235;46,84;10,845;50,17994554;105,8;7,525;15,7
10/02/2015;157,55;51,34;254,1;47,35;58,25;91,44462017;20,855;46,17;58,67;65,9;28,41;38,815;20,645;95,77;156,15;84,13;170,4792316;13,29;67,25;69,03;60,53;50,83;65,42;293,4;18,96;16,075;20,66935527;32,75;28,525;16,25;85,27;36,55;67,7;49,735;47,375;11;51,31421194;107,15;7,75;15,935
11/02/2015;158,4;51,15;252,8;46,95;58,31;91,36412314;20,655;46,065;58,67;64,98;28,145;38,34;20,74;95,15;156,55;84;170,1538895;13,395;67,05;69,21;60,3;50,5;65,37;294,25;18,775;15,97;20,32273355;33,025;28,075;16,295;85;36,31;68,2;49,42;47,05;10,835;51,03442622;107,6;7,81;15,94
12/02/2015;157,9;51,41;255,15;47,35;58,06;93,21555471;20,845;47,25;58,14;65,69;28,73;39,18;20,805;96,2;159,15;84,28;169,8285475;13,765;69,56;77,2;60,77;50,74;66,12;292,75;18,8;16,105;21,20673524;33,545;28,285;16,275;84,92;36,905;68,59;49,775;46,65;11,335;51,49569456;103,2;7,959;16
13/02/2015;156,05;51,71;256,3;47,375;57,89;93,33630025;20,84;48,41;57,92;65,65;28,885;39,79;20,715;96,16;158,5;84,16;170,0144572;13,83;69,94;79,35;60,46;50,38;65,74;294,25;18,72;16,195;22,26986359;33,655;28,6;16,43;86,73;38,4;69,46;49,75;47,01;11,965;51,18566174;103,7;7,79;16
14/02/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
15/02/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
16/02/2015;154,5;52,74;255,9;47,115;58,39;92,53133;20,535;49,175;57,2;66,14;28,955;40,27;20,68;95,4;156,95;83,88;168,387747;13,75;70,6;80;60,81;50,23;65,48;290,1;18,6;16,345;22,89797005;34,925;28,79;16,36;85,72;38,62;69,09;50,45;46,34;11,915;51,94183934;103,3;7,781;15,91
17/02/2015;155,4;52,49;256,2;47,28;57,98;91,84710529;20,605;49,52;57,85;64,63;28,985;40,265;20,815;95,07;157,6;83,51;165,9709204;13,495;69,62;81,02;60,51;50,31;65,5;287,65;18,74;16,07;22,54436937;35;28,88;16,33;85,53;38,5;69,15;50,67;46,95;11,975;50,39923704;103,6;7,732;16
18/02/2015;155,45;52,48;253,75;47,265;58,7;92,49108149;21,005;50,91;58,22;64,84;29,14;40,81;20,945;96,33;158,75;84,95;166,1568301;14,4;71,08;83,11;61,2;51,51;65,87;290,4;18,68;15,435;22,97473862;34,735;28,645;16,39;86,71;40,045;70,01;51,39;47,885;12,885;51,2310324;102,35;7,804;16,075
19/02/2015;157,1;52,68;258,85;45,98;60,04;92,97406364;21,25;51,43;59,15;67,99;29,6;41,26;21,315;100,5;160,8;85,14;166,2962624;14,23;71,65;84,36;61,2;51,56;66,36;289,3;18,68;15,86;22,51180089;34,89;28,68;16,52;87,84;40,18;71,42;51,99;48,155;12,78;48,63734323;103,9;7,706;16,59
20/02/2015;157,6;52,72;255,85;46,035;60,3;93,25580322;21,15;51,29;60;68,04;29,55;41,505;21,15;99,31;161;85,57;166,9469465;14,23;71,28;85,15;61,63;51,8;66,2;286,35;18,59;15,695;22,41642176;35,33;28,535;16,59;87,39;40,455;71,38;52,46;48,4;12,895;49,43132971;103,2;7,82;16,47
21/02/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
22/02/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
23/02/2015;158,75;52,82;259;46,29;61,52;93,29605174;21,295;51,76;59,73;69,23;29,445;41,64;21,39;101,5;161,25;86;166,4821722;14,575;72,03;85,03;61,69;52,19;66,41;285,15;18,805;15,9;22,2372951;35,22;28,525;16,645;89,05;40,45;71,33;52,84;49,07;12,77;49,86235094;104,65;7,86;16,5
24/02/2015;159,3;53,16;260,25;47,185;61,35;93,8192824;21,435;51,98;60,49;70,49;29,48;41,615;21,56;102,65;161,2;86,26;167,5976306;14,675;72,29;84,94;60,92;51,78;66,58;283,45;19,24;16,13;22,54669569;35,46;28,6;17,07;88,75;40,81;70,94;51,85;48,91;12,81;49,9077216;104,4;7,91;16,5
25/02/2015;159,45;52,89;258,05;47,35;61,98;93,98027645;22;51;60,47;70,15;29,24;41,145;21,56;102,7;161,6;84,54;166,4356947;14,365;71,85;82,7;63,03;51,55;66,23;284,45;19,29;16,18;22,374548;35,6;29,015;16,84;89,1;40,195;71,26;51,4;48,895;12,54;47,75261544;103,85;7,903;16,54
26/02/2015;161,2;53,47;260,45;47,25;62,5;94,62425264;22,47;51,61;61,85;71,7;29,51;40,3;21,775;103,65;161,95;84,17;168,8525214;14,91;72,76;84,29;62,52;50,53;68,3;283,2;19,475;16,45;22,73512763;35,735;29,315;16,98;87,54;40,97;71,61;51,63;49,265;12,61;48,0475247;105,95;7,998;16,7
27/02/2015;162,25;53,02;257,6;48,235;62,53;95,06698628;22,69;52,09;62,33;72,27;29,565;40,235;21,815;104,45;163,9;85,98;169,1778634;14,965;72,87;85,85;62,9;51,41;69,03;288,35;19,875;16,3;22,72814867;35,43;29,55;17,4;87,7;41,315;71,98;55,33;49,4;12,57;48,14582779;105,95;7,98;16,7
28/02/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
01/03/2015;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
02/03/2015;162,1;53,05;259,95;47,19;62,47;94,78524669;22,465;52,54;61,8;72,54;29,65;39,875;20,74;104,5;164,75;85,24;168,7595665;14,82;72,9;85,34;63,76;50,98;68,8;287,45;19,44;16,26;22,37687432;35,8;29,755;17,435;86,4;41,485;70,93;56,09;48,28;12,745;47,65431235;105,25;8,195;16,68
03/03/2015;161,1;52,04;256,7;47,125;61,95;93,94002793;22,225;50,91;61,5;72,68;29,31;39,22;21,035;102,85;162,4;83,59;167,7835404;14,595;72,23;83,09;63;50,32;65,82;287,95;18,99;15,865;22,39083224;35,82;29,32;16,92;86,16;40,55;70,95;55,4;48,94;12,585;46,65615792;105,2;8,258;16,615
04/03/2015;163,3;52,74;258,2;47,435;61,2;94,86574372;22,53;51,92;61,37;72,77;29,66;39,465;21,405;104,35;165,1;83,54;169,0849085;15,175;72,32;84,94;63,77;51,16;66,45;292,1;19;16,05;22,2024003;36,045;29,165;17;87,45;41,005;71;56,52;49,2;12,785;47,06449382;106,3;8,333;16,52
05/03/2015;164,75;53,65;259,45;47,47;61,27;95,67071397;22,68;52,14;62,4;73,23;30,365;39,985;21,615;106,8;167,7;83,96;169,1778634;15,61;73,46;84,71;65,67;51,61;66,75;295,05;19,1;16,165;22,54204305;36,45;29,505;17,08;87,84;41,34;71,83;59,21;49,57;12,805;47,9870305;106,4;8,481;16,5
