DATES;OR FP Equity;DG FP Equity;ASML NA Equity;SAN SQ Equity;PHIA NA Equity;FP FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;EL FP Equity;VIV FP Equity;MC FP Equity;KER FP Equity;AMS SQ Equity;SAF FP Equity;AD NA Equity;IBE SQ Equity;UNA NA Equity;INGA NA Equity;LIN GY Equity;PRX NA Equity;ITX SQ Equity;KNEBV FH Equity;ISP IM Equity;ENI IM Equity;ENGI FP Equity;ABI BB Equity;ADYEN NA Equity;SAN FP Equity;ENEL IM Equity;NOKIA FH Equity;SU FP Equity;ALV GY Equity;AIR FP Equity;BAYN GY Equity;BMW GY Equity;CRH ID Equity;BAS GY Equity;SIE GY Equity;VOW3 GY Equity;MUV2 GY Equity;SAP GY Equity;RI FP Equity;ADS GY Equity;DTE GY Equity;DPW GY Equity;DAI GY Equity;DB1 GY Equity;VNA GY Equity
24/04/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
25/04/2016;163,5;65,48;85,41;4,30797528;23,59634808;43,62;85,12560372;22,655;46,645;62,95;115,25;18,4;148,8;140,2688988;39,7;62,35;20,13968687;6,1;40,35;11,24;#N/A;#N/A;29,22;39,93;2,4;14,08;14,035;114,3;#N/A;78,67;3,88;5,235;58,66;154,25;58,64;107,9552215;81,94;25,515;70,33;86,38598896;123,1;181;70,8;96,64;107,85;15,75;26,04;62,81;74,72;29,45
26/04/2016;162,85;65,13;85,59;4,451574456;23,99329599;43,735;81,02025545;22,84;47,48;62,48;114;17,53;147,55;138,8280983;39,65;62,94;20,28312437;6,17;40,035;11,32;#N/A;#N/A;28,975;39,79;2,468;14,14;14,3;113,25;#N/A;77,53;3,93;5,25;58,39;152,9;58,23;106,7251028;82,6;25,87;70,57;85,78860052;125,05;180,8;70,23;95,85;107,6;15,715;25,98;62,93;74,8;29,585
27/04/2016;164,8;65,8;86,89;4,521406932;24,17951847;44,965;80,45677628;22,725;47,88;62,9;114,2;17,32;147,2;138,9675307;40,1;63,23;20,66562435;6,211;39,77;11;#N/A;#N/A;29,165;39,9;2,47;14,27;14,59;113,15;#N/A;77;3,984;5,265;58,99;151,7;58,46;103,9696368;83,36;26,22;71,93;86,2592702;129,45;174;71,12;95,96;114;15,76;26,15;62,77;75,52;29,605
28/04/2016;165,85;66;87,7;4,550913612;24,22362379;45,12;80,81901289;22,83;48,245;62,63;115;17,135;149,4;140,175944;39,78;62,31;20,59124936;6,278;39,53;11,105;#N/A;#N/A;28,645;39,83;2,49;14,4;14,415;112,6;#N/A;76,19;4,054;5,28;58,77;152,15;55,77;102,5919038;83,94;26,105;72,74;85,32698218;132,25;166,45;70,64;95,35;113,9;15,77;26,275;62,98;74,55;29,835
29/04/2016;158,45;65,24;84,4;4,348301076;23,52283921;43,93;79,69205455;22,015;46,24;61,17;113,05;16,76;145,1;139,106963;39,74;60,17;20,18749937;6,204;38,56;10,695;#N/A;#N/A;28,035;39,84;2,42;14,2;14,4;108,1;#N/A;72,11;3,958;5,15;56,84;148,25;54,61;99,14757125;80,5;25,37;72,15;82,47581008;126,45;161,95;68,32;94,28;112,6;15,285;25,64;60,69;71,69;29,385
30/04/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
01/05/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
02/05/2016;158,6;64,94;84,83;4,300106832;23,43462856;43,93;79,92549592;22,32;45,965;61,64;114,2;17,075;147,25;141,4308347;39,94;60,29;20,20874937;6,259;38,65;10,735;#N/A;#N/A;28,49;39,64;2,372;13,95;14,315;109,1;#N/A;72,03;3,956;5,175;56,71;152,6;54,25;98,2520448;81,12;#N/A;69,77;82,65683688;126,65;164,1;68,92;95,37;114,1;15,41;25,82;61,09;71,15;29,81
03/05/2016;157,8;65,5;81,96;4,09159296;22,85635876;42,725;78,53289739;22,05;45,5;60,97;113;16,69;144,7;139,1534404;39,7;58,71;20,24593687;6,135;38,325;10,38;#N/A;#N/A;27,785;39,55;2,316;13,52;14,065;108,15;#N/A;71,65;3,89;5,09;55,5;151,4;53,56;96,7168566;78,03;24,745;68,11;81,42585464;122,7;162,65;67,99;93,75;113,45;15,18;25,26;59,57;70,67;29,45
04/05/2016;157,3;64,47;81,59;3,991270248;22,6603351;42,15;76,70561493;21,905;45,31;60,49;111,6;16,655;143,65;135,7605876;39,4;58,46;19,97499938;6,064;38,31;10,21;#N/A;#N/A;27,47;38,94;2,264;13,4;13,81;106,45;#N/A;70,13;3,898;5,03;54,91;149,8;53,25;95,2407141;76,45;24,46;67,29;82,55727214;119,9;160,8;67,3;93,48;112,45;14,855;25,225;58,68;74,78;29,365
05/05/2016;158,65;64,31;81,93;3,97356624;22,68483806;42,545;76,67341612;21,645;44,71;59,56;112,4;16,805;144,4;135,8535425;39,6;58,42;20,13437437;6,091;38,885;10,115;#N/A;#N/A;27,72;#N/A;2,22;13,66;13,39;109,05;#N/A;71,15;3,936;#N/A;53,7;139,95;54,02;96,60860615;75,53;24,68;67,92;83,19086594;118,5;161,75;67,58;94,47;113,1;15;25,24;59,07;75,14;29,695
06/05/2016;157,75;63,75;80,46;3,999138696;22,7191422;42,94;76,84245987;20,43;44,265;59,8;112,25;16,85;143,7;134,412742;39,42;58,33;20,15562437;6,096;38,545;10,2;#N/A;#N/A;27,53;39,05;2,226;13,55;13,375;109,25;#N/A;70,4;3,902;4,946;53,78;139,35;54,03;96,21496815;75,69;24,865;68,4;83,87876778;121,8;162,6;67,37;95,31;114,1;14,995;25,375;59,4;74,03;29,63
07/05/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
08/05/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
09/05/2016;160,35;63,92;81,25;3,895865316;22,73874457;42,08;76,69756522;20,67;44,15;61,05;115;16,94;145,55;135,2493359;40,315;58,68;20,45843686;6,098;39,26;10,2;#N/A;#N/A;28,17;38,83;2,24;13,38;13,3;110,8;#N/A;71,81;3,89;5,01;53,84;140,9;54,38;98,36029525;76,52;25,325;68,78;84,20461602;124,4;163,25;68,83;96,6;114,3;15,435;25,665;59,73;75,3;30,32
10/05/2016;160,8;64,09;81,81;4,0079907;22,95437059;42,665;77,01955332;20,895;44,575;61,01;114,7;16,765;148,85;136,1788846;40,14;59,42;20,62843686;6,167;39,54;10,47;#N/A;#N/A;28,54;39,2;2,294;13,57;13,275;112,05;#N/A;70,4;3,984;4,65;54,73;141,7;55,55;98,55711425;78,01;25,735;69;85,45370094;129,65;159,7;68,8;96,81;114,15;15,63;25,84;60,1;76;30,21
11/05/2016;159,2;64,56;81,12;3,972582684;22,63583214;42,885;76,72171433;20,84;44,13;60,6;114,1;16,46;146,45;134,1803548;39,96;59,86;20,47968686;6,039;39,26;10,45;#N/A;#N/A;27,995;39,47;2,256;13,43;13,135;111,2;#N/A;69,49;3,97;4,64;54,95;138,85;55,49;98,4095;76,9;25,545;68,41;85,38129022;130,35;158,8;68,18;95,67;113,3;15,645;26,415;59,38;76,41;30,39
12/05/2016;158,3;64,62;79,91;3,961763568;22,49861558;42,765;76,31922921;20,69;43,455;60,39;112,2;16,905;144,75;132,0888703;39,75;59,2;20,51687436;6,072;39,505;10,35;#N/A;#N/A;27,815;39,35;2,232;13,52;13,22;110,8;#N/A;69,11;4,006;4,552;54,6;136,75;55,23;93,63663925;75,72;25,69;66,97;84,39469416;127,5;156,95;68,5;95,29;113,4;15,655;26,465;58,76;75,19;30,15
13/05/2016;159,55;65,09;81,3;3,994220916;22,55252209;42,82;77,44618755;20,725;44,02;60,64;113;16,92;145,35;132,7860318;39,795;59,55;20,87812435;6,127;39,47;10,425;#N/A;#N/A;28,125;39,61;2,224;13,57;13,35;111,45;#N/A;69,98;4,006;4,632;54,76;137,9;55,14;94,6108933;73,77;25,73;67,73;84,7205424;129,2;158,4;68,49;95,89;109,9;15,93;26,855;58,83;75,54;29,975
14/05/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
15/05/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
16/05/2016;159,05;65,52;84,18;3,990286692;22,11636945;43,15;77,33349172;20,575;43,9;60,61;113,15;16,7;145,05;133,2043287;39,715;59,66;20,45312436;6,112;39,2;10,225;#N/A;#N/A;28,075;39,75;2,2;13,69;13,365;110,7;#N/A;69,66;4,016;4,594;54,85;#N/A;54,87;#N/A;#N/A;25,81;#N/A;#N/A;#N/A;#N/A;#N/A;96,23;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
17/05/2016;157,95;65,13;83,68;4,000122252;22,1996795;43,07;77,2690941;20,63;44,325;59,91;111,55;16,89;143,95;132,5536446;39,81;59,34;20,30968687;6,048;38,695;10,125;#N/A;#N/A;27,89;39,55;2,184;13,57;13,385;109,65;#N/A;69,75;3,95;4,538;55,21;137,05;54,18;94,22709625;71,56;25,79;67,69;84,38564282;125,75;158,55;68,22;94,95;109,95;16,015;26,81;57,75;76,09;30,08
18/05/2016;159,85;65,36;84,41;4,06208628;22,4300073;43,16;77,67962893;20,705;44,98;59,98;112,7;17,165;144,8;133,3902385;39,735;59,16;20,13437437;6,075;38,83;10,33;#N/A;#N/A;28,37;39,88;2,242;13,61;13,42;109,15;#N/A;70,11;3,976;4,67;55,87;137,65;53,21;94,8864399;70,99;25,81;67,65;84,82915848;128,25;160,15;68,95;94,6;110,55;15,985;27,015;57,6;76,76;30,4
19/05/2016;158,2;65,15;83,17;4,019793372;22,44470908;42,13;77,06785154;20,855;45,305;59,5;112,25;17,005;142,2;131,949438;39,165;58,57;20,05999937;6,027;38,735;10,28;#N/A;#N/A;28,2;39,17;2,296;13,19;13,19;108,25;#N/A;69;3,94;4,608;55,47;136,25;53,33;87,10224845;70,66;26,02;66,55;83,96022984;128,15;159;68,51;93,85;109,5;15,775;25,74;57,4;75,95;29,9
20/05/2016;160,65;66,01;85,18;4,07683962;22,5476215;43,005;78,21895899;21,24;45,715;60,35;114,55;17,32;144,2;133,8085354;39,865;59,98;20,44249936;6,076;38,975;10,49;#N/A;#N/A;28,8;39,95;2,314;13,4;13,3;109,3;#N/A;71,18;3,99;4,648;56,25;137,75;54,41;88,1158663;71,7;26,45;67,29;85,082596;129,65;159,75;69,44;94,82;113,1;15,905;25,87;57,83;76,66;30,265
21/05/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
22/05/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
23/05/2016;160,1;66,35;85,34;4,005040032;22,58192564;42,39;75,78794884;21,085;45,93;60,31;114,55;17,17;142,4;132,5071672;39,855;59,87;20,40531186;5,995;38,92;10,47;#N/A;#N/A;28,69;39,76;2,172;12,95;13,25;108,6;#N/A;70,2;3,954;4,684;56,19;137,7;54,54;83,0772999;70,82;26,4;67,23;84,61192632;128,3;160,5;69,75;94,5;114,05;15,845;25,945;56,92;76,51;30,165
24/05/2016;164,2;67,74;86,76;4,117165416;22,99357532;43,115;77,69572833;22,05;47,63;61,75;116,1;17,605;144,7;134,1803548;40,515;61,53;20,64437435;6,1;39,99;10,88;#N/A;#N/A;29,505;40,37;2,304;13,35;13,52;111,65;#N/A;71,8;4,062;4,804;57,15;141,9;56;85,76387925;72,14;26,89;69,11;86,06919206;133,4;165;71,33;96,45;114,8;16,1;26,125;58,17;77,77;30,72
25/05/2016;164,8;67,41;88,33;4,36698864;23,3513185;44,07;78,20285959;22,36;48,97;62,3;116,9;17,64;143,5;135,2493359;40,35;62,46;20,75062435;6,156;40,055;11,24;#N/A;#N/A;29,32;40,33;2,356;13,81;13,78;113,6;#N/A;73,62;4,074;5,03;58,02;145,2;56,07;85,76387925;73,86;27,305;69,76;87,90661408;134,3;166,85;72,1;97,37;114,6;16,43;26,165;60,11;79,3;30,66
26/05/2016;165,75;67,92;88,27;4,286337048;23,56204394;44,03;79,02392924;22,57;50;62,92;117,35;17,78;143,8;134,7380841;41,245;62,84;20,90999935;6,155;40,25;11,325;#N/A;#N/A;29,57;41,51;2,374;13,88;13,865;114;#N/A;73,47;4,106;5,02;58,07;146,7;56;84,28773675;75,45;27,1;70,05;88,4315918;135,3;168,95;72,62;98,63;116,05;15,965;26,42;60,89;79,07;30,945
27/05/2016;166,9;68,18;89,78;4,3276464;23,84627825;43,9;78,66974233;22,705;49,765;63,13;118,25;17,895;145,05;136,1788846;41,115;62,96;21,17562434;6,174;40,575;11,38;#N/A;#N/A;30,1;41,53;2,356;13,83;13,885;113,95;#N/A;73,8;4,098;5,06;58,3;146,75;56,02;83,97282635;75,16;27,4;69,92;89,32767446;135,65;169,45;72,77;98,24;115,65;15,895;26,675;60,68;79,19;31,1
28/05/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
29/05/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
30/05/2016;167,45;68,15;89,48;4,341416184;23,82177529;43,765;79,37006645;22,7;50,28;63,56;118,25;17,945;145,4;136,4577492;41,335;63,36;21,32437433;6,17;40,88;11,41;#N/A;#N/A;30,235;41,52;2,374;13,94;13,98;114,45;#N/A;73,91;4,118;5,115;58,19;147;56,3;85,0651718;75,76;27,465;70,08;89,0199289;137,95;169,7;72,93;99,19;115,75;16;26,64;61,6;79,21;31,195
31/05/2016;168,9;67,59;89,4;4,220438796;23,73846523;43,675;77,70377803;22,58;49,765;63,08;117,35;17,83;144,05;134,9239938;41,635;63;21,15437434;6,096;40,67;11,195;#N/A;#N/A;30,36;42,48;2,308;13,73;13,845;113,85;#N/A;73,69;4,074;5,14;58,11;146,7;56,02;84,26805485;75,89;27,235;69,43;87,60791986;134,35;168,85;72,96;97,91;115,15;15,87;26,215;61,39;78,75;30,805
01/06/2016;168,25;67,2;88,95;4,103395632;23,59634808;43,03;77,94526911;22,39;48,86;62,88;118,25;17,67;144,4;135,9000199;41,47;62,34;21,68031182;6,001;40,6;11,03;#N/A;#N/A;30,21;42,03;2,27;13,54;13,55;114,4;#N/A;73,47;4,038;5,07;57,73;145,7;55,94;84,87819375;73,93;26,785;69,55;87,77989532;131,8;167,1;72,62;97,82;116,15;15,78;26,25;60,35;79,5;31,075
02/06/2016;167,75;66,79;89,15;4,134869424;23,62575163;42,34;78,08211405;22,315;47,51;62,91;118,15;17,51;145,35;138,1309368;41,9;62,73;21,85031182;6,017;40,6;11,04;#N/A;#N/A;30,18;41,34;2,252;13,53;13,495;114,5;#N/A;73,38;4,052;5,07;58;145;55,3;86,7381333;74,05;26,87;69,54;87,3001743;134,15;163,45;72,16;97,8;116,9;15,78;26,465;60,61;79,18;30,9
03/06/2016;168,1;66,69;88,75;3,986352468;23,39542383;42,295;76,65731671;21,755;46,32;62,87;117,65;17,295;145,25;137,619685;40,82;61,74;21,69093682;5,983;40,5;10,84;#N/A;#N/A;29,9;41,16;2,212;13,42;13,505;113,1;#N/A;72,49;4,018;5,025;57,01;142,65;53,35;87,9190473;72,27;26,32;68,35;86,25021886;130,2;160,65;71,56;98,01;116,85;15,645;26,03;59,28;78,4;31,25
04/06/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
05/06/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
06/06/2016;168,1;66,83;88,3;4,015859148;23,33171614;42,465;76,43997474;21,82;46,385;62,82;118,85;17,135;145,25;140,6871957;40,885;61,41;21,61656182;5,976;40,815;10,845;#N/A;#N/A;29,77;41,6;2,204;13,77;13,65;114,4;#N/A;72,4;4,052;5,01;56,84;142,55;53,03;87,7615921;72,24;#N/A;68,83;86,63942648;130,95;161,65;71,47;98,51;117,6;15,525;26,09;59,36;78,36;31,325
07/06/2016;168,8;66,9;88,89;4,073888952;23,45423093;43,765;76,6331676;21,91;47,065;63,33;119;16,845;149,4;145,520849;41,19;61,5;21,78656182;6,025;40,8;10,985;#N/A;#N/A;29,745;41,9;2,242;14,09;13,95;115,55;#N/A;73,08;4,114;5,04;57,01;143,7;53,51;90,50721715;73,83;27,05;70,69;88,12384624;133,6;162,15;72,37;98,39;119,6;15,665;26,6;60,12;79,19;31,96
08/06/2016;168,6;66,15;88,3;4,01782626;23,02787947;43,37;76,3031298;21,56;46,405;63,13;118,1;16,64;147,55;143,7547065;41,19;61,35;21,72812432;6,053;40,675;10,86;#N/A;#N/A;29,675;41,53;2,216;14,13;14,31;114,95;#N/A;72,65;4,126;5,035;56,73;142,95;53,61;90,1824658;73;27,34;70,22;87,17345554;131,15;160,45;71,7;97,68;119,5;15,5;26,52;59,61;79,05;32,12
09/06/2016;166,85;65,79;88,26;3,999138696;22,68483806;42,845;75,75575003;21,205;45,875;62,79;118,4;16,255;145,75;143,2899321;40,92;61;21,44656183;6,078;40,65;10,735;#N/A;#N/A;29,555;41,47;2,196;14,06;14,31;114,25;#N/A;72,35;4,122;5,025;56,11;139,85;53,4;88,79489185;71,84;26,82;69,55;86,54891308;128,25;159,5;71,33;96,78;119,4;14,95;26,575;58,78;78,6;32,205
10/06/2016;163,4;64,67;86,4;3,797509716;22,32219429;42,05;75,03127681;20,31;44,295;61,43;116,1;15,94;142,7;140,7801506;40,045;60,68;20,94187435;5,914;39,835;10,285;#N/A;#N/A;28,91;40,61;2,106;13,77;14,115;111,9;#N/A;70,44;3,982;4,984;55,23;134,75;52,66;86,60036;70,7;26,1;67,77;84,34038612;125,45;155,4;69,66;94,9;118,95;14,73;25,905;57,51;77;31,415
11/06/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
12/06/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
13/06/2016;161,4;63,65;85,49;3,664729656;22,05266176;41,48;74,08946162;19,595;43,01;60,47;113,3;15,7;140,5;139,432305;39,525;58,62;20,66562435;5,813;38,99;9,966;#N/A;#N/A;28,485;39,64;1,982;13,45;13,855;109,7;#N/A;69,49;3,918;5,06;53,99;130,85;51,27;86,6594057;69,34;25,45;66,87;82,8650177;121,8;151,65;68,19;93,4;117,5;14,595;25,395;56,37;74,64;30,97
14/06/2016;158,7;62,18;83,35;3,5653905;21,75862627;40,055;72,65661458;19,295;42,04;60;110,75;15,09;137,1;136,225362;39,105;57,02;20,34156186;5,668;38,11;9,819;#N/A;#N/A;27,98;38,95;1,913;13,2;13,61;108,65;#N/A;67,3;3,85;4,944;52,71;128,55;50,98;85,7737202;67,6;25,15;66,46;81,61593278;119,1;149,4;67,35;92,04;115,05;14,345;25,05;55,05;73,68;30,405
15/06/2016;160,7;62,6;83,91;3,625387416;21,76842745;40,415;73,48573393;19,27;42,415;60,5;110,9;15,69;139,2;138,5957112;39,075;57,5;20,32031186;5,718;38,31;9,75;#N/A;#N/A;29,52;39,37;1,967;13,37;13,84;110,95;#N/A;68,11;3,91;5,05;53,84;129,35;51,67;86,6987695;68,56;25,47;67,98;83,06414718;120,15;150,3;67,68;92,61;115,3;14,45;25,205;55,51;72,8;30,555
16/06/2016;161,15;62,33;84,26;3,59981496;21,49889492;40,48;73,30059078;19,44;41,85;60,3;110,2;15,64;137,6;135,4352456;38,68;56,9;20,25124937;5,711;38,5;9,687;#N/A;#N/A;29,7;38,89;1,95;13,23;13,85;110,95;#N/A;67,77;3,93;5,075;53,68;129,35;50,49;86,37401815;68,3;25,05;67,84;82,26762926;117,55;149,15;67,33;92,51;115,5;14,33;25,17;55,31;72,25;30,625
17/06/2016;161,35;62,9;83,38;3,743414136;21,5675032;41,26;73,50183334;19,68;43,45;59,9;110,35;15,58;137,5;136,2718394;38,775;56,93;20,16624937;5,81;38,11;9,982;#N/A;#N/A;29,265;39,23;2,04;13,75;14,12;110;#N/A;67,83;4,02;4,858;54,75;130,35;50,83;86,6790876;68,97;25,39;67,51;83,53481686;118,75;150,45;67,77;91,58;117,2;14,225;25,24;55,87;74,19;30,495
18/06/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
19/06/2016;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
20/06/2016;165,25;64,8;85,89;3,890947536;22,3172937;42,72;75,30496669;20,51;45,58;61,82;114,55;16,07;143,9;141,6632219;40,385;59,25;20,64437435;6,016;39,485;10,39;#N/A;#N/A;30,13;40,43;2,102;14,16;14,48;112,75;#N/A;69,5;3,956;4,94;56,84;135,55;53,31;88,9818699;72,24;26,695;69,71;85,9424733;124,75;155,2;69,6;94,56;121,95;14,54;26,285;58,35;77,78;31,43
