#NAME?;OR FP Equity;DG FP Equity;URW NA Equity;FP FP Equity;DSY FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;VIV FP Equity;EL FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;UG FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;ALO FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;ACA FP Equity;ATO FP Equity;RI FP Equity;STM FP Equity
DATES;px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d')
12/09/2011;80,61;36,395;145,15;40,33;31,42;63,6324382;11,94;35,79;47,365;27,5;16,89;34,47;15,3628725;56,51;109,0935284;52,38;108,1549292;10,52788468;38,5;32,82;23,7;25,27;18,925;255,1;20,54;11,2;37,47701895;24,01;28,36;8,206;55,69;21;48,23;25,81;26,775;4,93;27,78574591;73,99;5,169
13/09/2011;82,1;36,995;147;40,59;31,865;64,13803834;12,075;35,805;47,64;28,045;18,15;35,41;15,4112595;57,36;111,3015345;53,41;111,8607453;10,89962692;38,8;34,02;23,37;25,715;19,425;260,65;21,04;11,5;38,88444269;24,2;29,47;8,627;56,41;21,01;49,325;25,445;27,01;5,016;29,05990517;75,01;5,291
14/09/2011;81,12;36,315;146,85;40,085;31,9;63,31976443;11,95;34,64;46,935;28,23;18,26;34,655;15,290292;55,78;110,4453689;52,15;109,9849618;10,42321938;38,375;33,39;23,265;25,56;19,3;267,65;20,76;11,415;38,0353358;24,095;29,215;8,6;55,83;21,07;47,76;25,61;26,39;4,935;28,97672563;73,5;5,378
15/09/2011;81,44;35,36;147;39,81;31,92;63,073617;11,545;32,175;46,715;27,415;17,515;33,72;15,338679;56,81;109,048467;51,88;109,0699455;10,17779732;37,91;32,7;22,995;25,025;18,75;260,65;20,435;11,34;36,48833285;23,45;28,115;8,236;56,19;19,71;46,835;25,38;25,9;4,61;28,56082795;72,93;5,196
16/09/2011;81,31;35,46;146,8;40,405;31,69;64,0116383;11,605;32,37;47,185;27,91;17,45;34,02;15,48384;56;111,3916572;52,3;110,0764635;10,17418817;38,46;32,565;23,82;26,155;19,155;265,7;20,75;11,465;35,79043678;23,755;29,14;8,688;56,47;20,365;47,48;25,68;26,37;4,711;29,05234339;73,39;5,08
17/09/2011;82,7;36,12;150,8;40,65;31,94;64,90309118;12,27;33,845;47,975;28,775;17,9;35,51;15,5419044;57,05;114,2755836;54,2;113,0502665;10,5675853;39,195;34,175;24,545;27,065;19,64;270,95;21,2;11,555;37,51191375;24,12;29,86;9,19;56,35;21,57;48,255;25,955;26,835;5,059;29,9332903;74,76;5,353
18/09/2011;82,55;36,5;146,4;40,89;32;64,84987011;12,48;34,1;47,28;28,63;17,915;36,005;15,6919041;56,77;113,9150928;54,29;112,9587649;11,17753131;39,31;34,845;24,26;27;19,785;269,2;21,215;11,5;37,9539146;25,17;30,48;9,228;55,79;22,61;48,61;25,96;26,835;5,081;30,35674975;74,36;5,289
19/09/2011;82,06;37,16;143,8;41;32,07;65,17584914;12,72;35,2;48,625;29,075;18,385;36,405;15,677388;56,73;116,5286511;54,8;115,2463057;11,77304073;39,92;36,09;24,645;27,555;19,745;274,7;21,56;11,535;38,50059985;25,36;31,205;9,482;55,95;24,25;49,83;27,54;27,195;5,322;31,02596693;76,48;5,316
20/09/2011;81,68;36,965;145,65;40,905;32,035;64,96961751;12,655;34,99;48,41;29,47;18,345;35,63;15,6435171;56,3;115,9428536;54,34;115,7953155;11,50235463;39,825;37,075;24,455;27,4;19,49;276,85;21,315;11,52;37,59333496;25,3;30,715;9,61;55,8;23,55;48,75;27,23;26,695;5,18;31,07889936;75,77;5,241
21/09/2011;82,25;36,83;144,9;40,935;32,19;65,04279648;12,66;35,735;48,865;29,36;18,22;35,57;15,6677106;56,51;112,9237431;54,94;114,422791;11,2966332;39,855;36,705;23,94;27,245;19,42;268,75;21,35;11,645;38,82628468;25,105;30,62;9,671;56,53;23,835;48,145;26,955;26,5;5,263;30,76508566;75,7;5,16
22/09/2011;81,6;37,785;144,9;40,865;32,31;64,62368057;12,655;36,15;48,585;29,58;18,31;35,45;15,8660973;56,26;111,4817799;54,85;114,4685418;11,36520701;39,78;36,78;23,95;26,9;19,265;263,8;21,32;11,59;40,47797205;25,195;30,92;9,627;55,57;23,845;47,9;26,455;26,4;5,421;30,83314164;76;5,129
23/09/2011;82,22;38,41;145,4;41,145;31,53;65,60161768;12,66;36,545;48,8;29,23;18,135;35,805;15,8080329;56,7;111,616964;55,73;113,6450271;11,52761867;39,825;37,055;24;27;19,285;261,2;20,295;11,44;40,75713048;25,285;30,27;9,469;56,11;25,13;48,01;26,83;25,555;5,598;30,39077774;76,72;5,143
24/09/2011;81,38;38,105;142,75;40,58;31,745;64,83656484;12,35;35,05;48,47;28,855;17,67;34,77;15,5902914;56,47;111,4367186;54,04;113,690778;11,15948557;39,545;36,04;23,765;26,745;19,11;267,15;19,55;11,25;39,26828553;24,65;29,855;9,413;56,31;23,25;47,48;26,75;25,95;5,327;31,42296017;77,26;5,116
25/09/2011;81,65;38,08;144,05;41,04;31,36;65,23572284;12,42;34,325;48,45;29,06;17,68;35,34;15,7015815;56,91;112,1126388;54,23;113,690778;11,17392217;40,245;36,315;23,755;26,985;19,44;271,7;19,435;11,34;39,62886516;24,675;30,035;9,485;56,78;22,74;47,755;27,05;25,555;5,133;31,40405573;76,39;5,117
26/09/2011;84,73;38,04;143,9;41,1;31;65,27563864;12,17;33,515;48,995;28,74;17,36;35,19;15,7838394;57,9;112,6984364;53,44;112,8215124;10,91045436;40,755;35,5;24,21;26,95;19,535;273,7;19,4;11,335;38,89607429;24,52;29,51;9,318;56,55;21,9;47,495;26,99;25,58;4,878;31,34734241;76,65;5,128
27/09/2011;85,4;37,85;143,8;41,025;31,5;64,68355427;12,215;34,885;49,91;29,33;17,35;34,745;15,7838394;59;113,9601542;53,46;113,8737812;10,14892414;41,32;36,2;24,44;27,2;19,5;278;19,425;11,29;37,90738819;24,435;29,51;9,175;56,56;22,38;46,96;27,035;25,75;4,84;32,02790225;77,78;5,264
28/09/2011;85,38;37,595;144;41,28;31,24;65,53509135;12,06;35,855;50,01;31,66;17,355;34,92;15,8419038;58,26;112,7434977;52,47;110,1679651;10,02621311;41,315;37,825;24,195;27,07;19,25;287,3;19,55;11,255;37,60496656;24,39;29,285;9,314;56,57;22,555;46,545;26,89;25,745;4,882;31,61200457;74,95;5,195
29/09/2011;85,75;38,155;146,2;41,68;31,095;63,69896454;12,305;36,88;49,74;32,885;17,95;36,7;15,9773874;58;112,9237431;54,68;110,2137159;10,4845749;41,365;39,795;24,915;27,4;19,3;281,7;19,785;11,415;38,0237042;25,105;30,09;9,586;56,4;24,025;47,95;27,12;26,785;5,11;32,12620534;74,57;5,36
30/09/2011;85,59;38,825;147;41,985;31,195;64,16464887;12,52;37,165;50,39;32,68;18,28;37,2;16,0402905;58,08;114,6811358;55,73;112,1352502;10,4917932;41,36;41,075;25,425;27,555;19,69;283,2;19,87;11,475;39,16360112;25,445;31,27;9,29;55,85;24,165;49,415;27,07;27,055;5,237;32,9239727;75,26;5,692
01/10/2011;85,19;38,85;145;41,8;31,105;64,69020691;12,45;37,455;50,32;32,5;18,3;36,745;16,0354518;58,27;114,9965652;55,02;112,2725027;10,3871279;40,93;41;25,43;27,37;19,65;281,45;19,82;11,445;38,70996867;25,27;30,885;9,208;56,54;24,3;47,84;27;26,885;5,207;32,72358564;75,36;5,64
02/10/2011;85,06;38,36;143,05;41,845;30,97;64,84321748;12,27;36,4;50,11;32,65;17,925;36,12;15,7838394;58,13;113,6447247;53,86;111,5404896;11,63950226;40,98;40,235;25,425;27,455;19,485;282,5;19,625;11,665;37,66312457;25,095;30,615;9,09;56,11;23,225;50,7;27,165;27,295;5,011;32,60637811;75,66;5,521
03/10/2011;85,85;38,53;145,3;41,81;31,385;65,18915441;12,15;36,3;50,7;32,425;17,83;35,695;15,822549;59,68;114,9064425;52,95;114,2397877;11,33272468;40,95;39,29;24,75;27,275;19,21;281,95;19,57;11,605;37,19786052;24,46;31,05;8,929;56,45;23;50,49;27,295;27,38;4,81;31,83507696;77,5;5,407
04/10/2011;85;38,625;145,4;42,065;31,43;64,85652274;12,125;36,92;50,7;32,885;18,32;36,055;15,9580326;59,7;113,8700315;53,03;116,9390859;11,44460826;40,815;39,94;24,22;27,53;19,555;281;19,675;11,73;37,44212414;24,715;32,35;9,06;56,3;24,43;51,05;27,06;27,595;4,898;32,68199587;76,79;5,453
05/10/2011;85,44;38,345;144,35;41,97;31,155;64,56380687;12,025;36,59;50,8;32,385;17,91;35,55;15,7935168;59,73;112,3830069;51,66;115,3835581;11,04760199;40,8;39,065;24,355;26,92;19,5;275,3;19,68;11,715;36,89543889;24,43;32,19;8,985;56,05;23,71;49,905;27,165;27,22;4,727;32,5799119;77,13;5,35
06/10/2011;85,64;38,855;144,55;41,935;31,31;65,06275438;12;36,615;50,7;32,3;18,3;35,495;15,7983555;59,7;114,0502769;52,61;116,1155712;11,09452091;41,165;40,08;24,62;26,935;19,64;276,75;19,68;11,585;37,55844016;24,39;32,045;8,997;55,9;24,18;50,54;27,19;27,27;4,702;32,35305862;77,23;5,718
07/10/2011;85,61;39,085;145;41,99;31,16;64,88313328;12,105;36,635;50,78;33,07;18,82;35,64;15,5999688;59,76;113,8249701;51,76;116,7560826;10,85992629;41,065;39,74;25,155;27,095;20,095;280,05;19,47;11,455;36,81401768;23,88;32,34;9,185;55,51;24,25;51,01;27,265;27,25;4,807;32,30390707;77,66;5,601
08/10/2011;87,49;39,495;147,4;42,58;31,3;65,86107038;12,33;37,355;51,3;33,085;18,87;36,205;14,03223;61,01;116,0780376;52,14;117,6710989;10,44126512;41,71;40,515;25,765;27,33;20,3;283,55;19,75;11,485;37,23275532;23,8;32,375;10,55;57,15;25,06;52,3;28,05;27,125;4,903;32,55344568;78,45;5,57
09/10/2011;87,68;39,41;147,7;42,46;31,265;65,36212288;12,39;37,915;50,96;33,545;18,875;36,365;13,8967464;60,79;116,3934671;51,96;117,3050924;10,48818405;41,775;40,315;25,695;27,3;20,44;285;19,6;11,435;37,0001233;23,75;32,435;11,05;57,36;25,395;52,36;27,65;27,38;4,945;32,71224298;77,87;5,519
10/10/2011;88,48;39,49;147,2;42,35;31,51;65,82115458;12,32;37,395;51,73;33,25;18,7;35,61;13,6886823;61,72;115,8977922;51,71;116,7103318;10,25358943;41,84;39,92;26,025;27,25;20,68;282,2;19,725;11,335;35,59269956;23,735;32,19;10,945;57,62;24,945;51,38;27,47;27,35;4,859;32,53076035;79,43;5,465
11/10/2011;85,85;37,755;143,4;41,61;30,95;63,5326487;11,725;35;50,58;32,025;17,74;33,6;13,1080383;61,15;112,2928842;49,765;113,5077747;9,896283779;40,58;38,025;24,755;26,37;20,295;273,65;19,315;11,01;33,63859056;23,215;30,185;10,415;56,2;23;48,48;26,45;26,28;4,507;31,19610689;77,49;5,186
12/10/2011;86,77;38,395;144,65;41,49;31,24;63,8320172;11,83;35,665;51,55;32,165;17,62;34,09;13,3983603;61,11;113,5095407;50,34;115,9325679;9,53536898;41,02;38,72;24,8;27,09;21,46;278;19,47;11,02;33,77816978;23,525;30,515;10,56;56,61;23,78;48,83;26,845;26,565;4,644;31,39649395;78,01;5,343
13/10/2011;88,88;39,19;149,6;42,065;31,63;65,14923861;11,975;37;52,38;32,99;17,715;35;13,596747;62,06;117,15951;52,14;118,7233677;9,863489475;42,185;41,2;25,62;27,845;20,96;270,15;19,82;11,18;34,69706627;23,8;32,135;11;57,5;24,67;51;29,74;27,155;4,78;32,15267155;79,7;5,638
14/10/2011;88,49;39,355;149,15;42,215;31,535;65,42864921;11,96;36,945;52,28;33,415;18,65;35,255;13,54836;63,3;116,8891419;52,07;118,7691185;9,66911463;41,99;41,735;25,99;27,995;20,95;264,6;19,725;11,155;34,9878563;23,89;31,92;11,305;58,04;24,415;50,48;30,06;27,155;4,734;32,38708661;79,66;5,818
15/10/2011;89,23;39,675;150,2;42,06;31,465;65,74797561;11,94;36,575;52,8;33,185;18,59;35,135;13,6741662;63,18;119,3675162;54,15;121,0109085;9,772505505;41,85;41,605;25,805;28,135;21,005;268,8;19,5;11,09;34,72032947;23,81;31,75;11,495;58,12;23,99;50,51;29,7;27,535;4,682;32,06949202;80,97;5,795
16/10/2011;90;40;153;42,655;32,04;66,27353365;12,22;37,42;53,3;34,18;19,035;36,2;13,8725529;63,51;121,3051542;55,52;123,2984493;10,40525766;42;42,175;26,31;28,555;21,535;263,5;19,86;11,265;36,05796361;24,21;32,81;11,915;58,96;24,575;51,5;30,25;27,99;4,914;32,83701228;81,69;5,858
17/10/2011;89,57;40,27;153,25;42,7;31,995;65,97416515;12,67;38,48;52,92;33,945;18,925;36,835;13,693521;63,85;120,4039272;57,42;123,2526985;10,84363497;42,07;43,015;26,245;28,515;21,515;257,9;20;11,28;35,9532792;24,29;31,555;12,01;59,27;24,845;51,02;30,555;27,88;5,069;32,96178158;82,1;6,035
18/10/2011;89,4;40,7;153,95;42,47;32,405;66,69264955;12,93;38,94;52,74;34,015;18,88;37,24;13,5870696;63,83;121,665645;57,71;124,4422197;10,77332918;42,425;42,385;26,375;28,535;21,48;249,4;20,06;11,26;36,60464886;24,465;32,235;12,14;59,33;24,725;52,6;30,815;28,31;5,119;33,21888197;80,38;6,372
19/10/2011;89,2;40,79;156,55;42,53;32,525;66,75917589;13,18;39;52,97;33,85;19,34;37,115;13,499973;64,62;122,0261358;58,22;124,3507181;10,85190624;43,135;41,99;27,4;28,705;21,6;250;20,005;11,33;36,82564928;24,33;31;12,755;59,27;25,22;53,17;31,1;28,525;5,169;32,90884915;80,15;6,22
20/10/2011;89,02;40,2;154;42,33;32,275;66,55959689;13,21;39,065;52,15;33,91;19,005;36,765;13,4322312;64,18;121,3952769;57,63;122,5664363;11,38126752;42,9;41,555;27,31;28,365;21,55;247,5;19,97;11,44;37,59333496;24,125;31,255;12,755;58,91;25,075;52,79;30,325;28,505;5,145;32,90128738;78,94;6,183
21/10/2011;88,49;39,56;153,1;41,675;32,31;66,04069148;13,005;38,33;51,84;33,075;19,015;35,65;13,54836;64,65;118,5113505;56,87;121,148161;10,67820957;42,4;40,155;26,95;28,63;21,345;248,45;19,905;11,615;36,25570083;23,805;30,515;12,52;58,43;24,64;50,75;30,44;27,88;5,057;32,7046812;78,55;6,141
22/10/2011;88,97;39,52;153,45;41,595;32,12;66,72591272;12,78;38;51,2;34,11;18,685;35,63;13,5096504;64,9;119,0971481;56;123,0696952;10,83122807;42,35;40,7;27,095;28,405;21,22;244,25;19,895;11,605;35,91838439;23,645;30,4;12,595;58,76;24,195;51,32;30,755;27,89;4,992;32,81432695;78,49;6,165
23/10/2011;88,91;39,12;153,3;41,06;32,02;66,06064938;12,645;37,05;51,42;33,015;18,25;34,54;13,451586;65;116,123099;54,97;120,7364036;10,4218002;42,305;39,335;26,575;27,895;20,995;249,8;19,625;11,51;34,38301304;23,28;29,77;12,27;58,16;23,45;49,395;30,24;27,235;4,844;32,15267155;78,07;6,252
24/10/2011;88,49;39,12;151;40,74;31,82;65,92094408;12,725;37,455;51,18;33,035;18,395;34,98;13,5773922;65,24;115,6724855;55,7;120,3246463;10,66166703;41,165;40,3;27;28,14;21,12;247,6;19,535;11,49;34,73196107;23,415;30,285;12,2;57,76;23,935;49,765;30,46;27,525;4,99;32,2963453;77,63;6,366
25/10/2011;89,23;39,43;152,15;41,005;32,28;66,40658632;12,825;37,58;51,85;33,715;18,44;34,695;13,5725535;66;116,8891419;56,52;122,0174265;10,58308997;42,11;40,895;27,185;28,265;21,6;249,65;19,67;11,505;34,35974984;23,4;30,905;12,555;58,02;23,83;50,41;30,855;28,04;4,928;32,85591672;79,06;6,398
26/10/2011;89,37;39,55;152,5;38,56;32,915;65,92759672;12,835;37,385;52,08;34,09;18,33;35,16;13,5048117;65,44;117,4298781;56,08;121,7886724;10,44661401;42,06;40,505;27,17;28,21;21,525;252;19,6;11,36;34,16201262;23,275;30,735;12,76;58,15;23,55;50,87;30,8;27,905;4,888;33,03361846;78,84;6,151
27/10/2011;89,08;38,905;149,65;38,02;33,845;65,70140718;12,66;36,9;52,29;33,425;18,11;34,045;13,3741668;66,6;117,1144487;55,27;119,40963;10,45488528;41,44;39,92;27,125;28,05;21,28;249,55;19,445;11,25;32,9872209;22,945;29,615;12,345;58,06;22,87;49,48;30,695;27,55;4,75;32,95421981;78,07;6,178
28/10/2011;89,93;38,315;147,75;37,83;33,9;65,46191238;12,36;35,685;51,85;33,165;17,69;33,09;13,1902962;65,82;113,6897861;54,55;116,664581;9,863489475;41,05;38,79;27;27,74;21,195;249,1;19,16;11,04;32,82437848;22,59;29,18;12,215;57,54;21,945;48,8;30,325;27,2;4,618;32,38708661;77,2;6,099
29/10/2011;92,49;39,1;149,95;38,24;34,495;66,49972319;12,43;35,575;52,3;33,56;17,975;33,485;13,3161024;66,83;116,123099;55,83;118,0371055;9,987558525;41,335;39,525;27,555;28,06;21,425;252,65;19,37;11,105;33,33616893;22,93;29,26;12,435;58,23;21,965;48,99;30,705;27,59;4,66;32,70090031;78,4;6,127
30/10/2011;92,99;38,875;149,7;39,125;34,85;68,02317623;12,48;35,7;53;33,685;18,135;33,305;13,5144891;68,38;119,0070254;56,77;120,3246463;9,66084336;42,095;39,005;28,07;28,355;21,575;254,7;19,575;11,185;33,47574815;22,92;30,135;12,415;58,96;21,93;49,54;30,95;27,98;4,623;33,28315706;79,28;6,08
31/10/2011;92,7;38;147,7;38,395;34,875;67,62401822;12,145;34,7;52,68;33,28;17,77;32,545;13,3161024;68,31;117,15951;55,78;119,3181283;9,458197245;41,8;39;27,68;27,81;21,31;255,9;19,05;10,94;32,52195685;22,655;29,535;11,92;58,13;21,115;48,38;31,17;27,42;4,476;33,08655089;78,61;5,906
01/11/2011;91,19;37,01;144,3;37,91;34,01;66,17374415;11,715;33,19;51,94;31,2;17,055;31,28;12,9628773;66,68;114,3657063;54,4;115,8868171;8,90815779;40,125;37,26;26,935;27,1;20,56;249;18,6;10,67;31,27737553;21,71;27,735;11,305;57,05;20,375;46,41;30,37;26,365;4,243;31,93338005;76,1;5,6
02/11/2011;91,4;37,125;143,95;38,21;34,215;65,66149138;11,68;32,875;51,63;31,65;17,105;31,325;12,8757807;66,48;116,258283;54,79;116,6188302;8,961921045;40,73;37,975;26,855;26,945;20,6;251,75;18,605;10,625;31,94037679;21,595;27,99;11,21;56,48;20,225;47,275;30,685;26,445;4,159;31,89935206;76,76;5,78
03/11/2011;89,72;35,73;141,05;37,135;33,905;64,98957541;11,11;30,995;50;30,545;16,31;29,995;12,5951361;66,47;113,2842339;53,04;114,1940369;8,50286556;39,775;35,76;26,285;26,255;20,54;245,4;18,22;10,465;30,0327942;20,79;26,02;10,975;55,72;18,97;45,285;29,725;25,515;4,028;31,02974782;75,24;5,334
04/11/2011;90,42;36,17;142,9;37,15;34,07;64,83656484;11,21;31,255;50,46;30,47;16,08;30,465;12,6580392;65,8;114,6360744;53,68;115,9783188;8,70137604;40,415;36,235;26,44;26,695;20,79;245,2;18,43;10,53;30,80047988;21,74;27,21;11,125;55,39;18,97;45,755;30,035;26,01;4,088;31,97496982;75,89;5,277
05/11/2011;91,09;36,365;144,85;37,04;34,24;65,78123878;11,265;32,075;50,86;31,535;16,175;30,655;12,435459;66,25;117,0693873;54,23;114,8802992;8,57730699;41,175;37,355;26,765;26,995;21,14;250,05;18,36;10,385;31,9752716;21,39;27,825;11,205;55,93;18,9;47,54;30,9;26,455;4,116;32,79542251;76,9;5,488
06/11/2011;92,14;34,835;141,1;36,42;33,96;64,09812254;10,84;30,4;50,26;29,92;15,545;29,895;12,2757819;65,23;114,5910131;53,35;111,7234929;8,135621172;40,32;35,955;25,93;26,435;20,69;247,7;17,96;10,115;30,69579547;21,145;26,925;10,77;55,3;17,805;45,91;30,22;25,57;3,907;33,55160011;75,79;5,209
07/11/2011;92,72;34,915;141,15;36,98;34,01;65,51513345;10,7;29;51,58;29,64;15,405;30,285;12,2370723;66,47;117,4298781;53,8;111,7692437;8,138102553;40,855;35,995;26,08;26,205;20,84;250,25;18,475;10,085;30,57947946;21,215;26,935;10,68;55,6;17,095;46,25;30,67;25,675;3,719;33,58940899;77;5,18
08/11/2011;93,68;36,38;145,45;37,465;34,815;66,17374415;11,07;30,99;53,08;30,63;16,105;32,235;12,5515878;66,49;117,6101235;55;116,5273285;8,37879651;41,125;37,03;26,35;27,1;21,36;250,25;19,055;10,4;31,89385039;21,685;28,005;11,02;56,76;18,565;48,405;30,965;26,36;3,995;34,1527613;78,2;5,28
09/11/2011;93,76;35,24;142,9;37,32;34,995;65,43530185;10,835;30;53,88;29,575;15,77;31,425;12,3435237;66,41;113,7348474;53,19;112,0437486;7,97350428;40,12;36,5;25,695;26,81;20,95;253,8;18,82;10,24;31,06800671;20,92;26,865;10,765;56,25;17,635;47,59;30,64;25,705;3,821;34,48926034;78,9;5,24
10/11/2011;91,74;34,135;141,15;36,335;34,975;64,38418577;10,32;28,555;54,36;28,31;15,405;30,4;12,0144921;65,26;110,9410437;52,15;109,8477094;7,636863591;38,475;35,795;25,595;26,545;20,84;256;18,545;9,917;29,85832019;20,43;26,29;10,58;55,78;16,72;47,415;30,85;25,695;3,656;34,45901323;78,7;5,071
11/11/2011;91,92;33,82;143,25;36,45;34,71;65,24902811;10,695;29,605;52,43;28,8;15,215;30,51;12,483846;64,03;111,2114118;51,99;107,6059194;7,476400953;38,18;35,495;25,03;25,93;20,65;252,65;18,685;10,06;30,09095221;20,47;26,375;10,7;56,67;17,3;47,385;30,585;25,22;3,739;34,44388968;78,19;4,999
12/11/2011;89,62;32,385;139;35,56;34,25;62,90064853;10,175;28,4;53,13;27,61;14,58;29,75;12,2322336;63,81;107,9669946;50,65;105,7758868;7,167055455;37,76;33,7;25;25,05;19,47;251,25;18,185;9,86;28,48579125;20,17;25,19;10,265;55,57;16,625;45,1;29,25;24,78;3,572;33,94103158;76,51;4,309
13/11/2011;91,75;33,335;144,3;35,91;34,4;63,672354;10,395;29,24;53,94;28,68;14,945;30,74;12,725781;65,78;110,1750008;53,75;106,1876441;7,384589856;38,085;34,585;25,91;25,545;19,645;251,7;18,255;10,235;29,33489813;20,85;26,605;10,45;56,59;17,18;46,44;29,745;25,255;3,655;33,40792637;78,87;4,393
14/11/2011;93,1;34,275;144,3;36,225;34,55;65,24902811;10,895;30,875;54,31;29,68;15,42;31,92;12,9048129;66,69;112,0225161;55,86;109,5274537;7,726193307;38,885;35,32;26,675;25,95;20,19;257,8;17,77;10,475;30,47479505;21,435;27,35;10,915;56,95;18,255;47,195;30,44;25,495;3,872;34,69342829;79,85;4,472
15/11/2011;93,33;34,11;143,25;36,51;38,095;64,86982801;10,715;30,59;53,96;29,465;15,51;31,73;13,4225538;66,75;112,5632523;56,16;114,8345484;7,496252001;38,605;34,595;28;25,89;20,205;265,25;17,67;10,41;30,21889982;21,415;27,115;10,785;56,78;17,62;47,455;30,285;25,71;3,747;35,09042153;80,35;4,516
16/11/2011;91,65;35,555;144,75;36,5;37;65,84111248;10,98;31,045;53,68;30,115;15,54;32,19;13,8144885;67,37;113,7799088;56,78;116,4358269;7,514448795;39,08;35,675;28,525;26,415;20,585;266,55;17,715;10,48;30,85863789;22;27,63;11,095;58,21;18,16;47,965;30,455;26,015;3,914;36,37592345;80,45;4,509
17/11/2011;90,89;35;141,2;36,07;36,66;64,64363847;10,7;30,35;53,15;29,49;15,175;31,645;13,5144891;66,54;112,7885591;56,42;115,6123122;7,50204189;38,96;34,325;28;26,175;20,31;267,25;17,39;10,335;30,39337384;20,52;26,98;11,065;57,66;17,86;46,41;29,825;25,5;3,883;36,79182113;78,41;4,285
18/11/2011;92,58;35,18;141,85;36,145;36,815;65,40203868;10,535;30,045;53,8;29,805;14,95;31,995;13,4854569;67,15;115,7175468;56,6;114,6515451;7,581446082;39,025;33,84;28;26,195;20,46;276,95;17,325;10,24;29,93974139;20,52;27,095;10,585;58,22;18,03;46,765;30,16;25,55;3,769;36,4553221;79,77;4,339
19/11/2011;92,84;35,15;142,55;36,16;36,685;65,49517555;10,535;29,095;54,39;29,835;14,75;31,87;13,3451346;68,06;116,5737125;56,47;114,6515451;7,20427617;39,115;34,12;28,1;26,195;20,4;272,8;17,15;10,285;29,38142454;20,64;27,445;10,43;58,54;17,265;46,735;30,55;25,575;3,658;36,37214256;80,8;4,329
20/11/2011;91,03;34,26;141,45;35,515;36,25;64,41079631;9,658;28,99;53,92;29,065;14,315;31,785;12,58062;67,12;113,3292953;54,45;111,9522469;6,893276418;38,2;32,495;27,235;25,55;19,86;267,9;17,09;10,405;28,47415965;20,44;26,275;10,475;57,94;17,295;45,66;29,53;26,225;3,645;35,05261265;79,98;4,136
21/11/2011;93,07;35,29;139,1;35,95;36,315;65,46856501;9,916;30,21;54,7;29,65;14,6;32,645;13,0209417;67,82;114,9064425;55,51;113,2790206;7,178635233;38,75;33,095;27,62;25,76;20,21;269,55;17,265;10,59;29,39305614;21,225;26,055;10,67;58,29;17,99;46,59;29,71;26,45;3,559;35,15847751;80,97;4,245
22/11/2011;90,21;34,65;136,6;34,905;35,395;63,99833304;9,506;29,065;52,15;28,58;14,245;31,305;12,870942;66,92;111,0311664;53,05;111,4032371;6,88169664;37,68;31,585;27,07;25,205;19,61;265,7;17,115;10,585;28,73005487;21,385;25,2;10,47;57,51;17,135;44,545;28,74;25,55;3,466;34,22081729;78,35;4,025
23/11/2011;91,21;34,75;134,5;34,485;36,385;64,53054371;9,385;28,375;52,09;28,95;14,175;30,905;12,82;67,45;112,2478229;54,03;111,9064961;6,734468034;37,57;31,5;27,32;25,165;19,07;268,8;16,85;10,425;28,85800249;21,365;24,545;10,19;58,1;16,75;44,49;29,09;25,76;3,344;34,23972173;78,85;4,043
24/11/2011;89,62;35,105;135,5;35,15;36;64,40414367;9,914;29,045;51,66;29;14,53;31,22;13,045;67,58;110,3101848;52,8;110,6712241;7,281198981;37,635;31,605;27,065;25,425;19,115;267;17,015;10,555;29,54426695;21,695;24,995;10,475;55,66;17,505;45,21;28,84;26,16;3,496;34,63671497;78,41;4,116
